6857 0 0 0 0
6867 0 0 0 0
6877 0 0 0 0
6887 0 0 0 0
6897 0 0 0 0
6907 0 0 0 0
6917 0 0 0 0
6927 0 0 0 0
6937 0 0 0 0
6947 0 0 0 0
6957 0 0 0 0
6967 0 0 0 0
6977 0 0 0 0
6987 0 0 0 0
6997 0 0 0 0
7007 0 0 0 0
7017 0 0 0 0
7027 0 0 0 0
7037 0 0 0 0
7047 0 0 0 0
7057 0 0 0 0
7067 0 0 0 0
7077 0 0 0 0
7087 0 0 0 0
7107 0 0 0 0
7117 0 0 0 0
7127 0 0 0 0
7137 0 0 0 0
7147 0 0 0 0
7157 0 0 0 0
7167 0 0 0 0
7177 0 0 0 0
7188 0 0 0 0
7198 0 0 0 0
7208 0 0 0 0
7218 0 0 0 0
7247 0 0 0 0
7257 0 0 0 0
7267 0 0 0 0
7357 0 0 0 0
7367 0 0 0 0
7377 0 0 0 0
7677 0 0 0 0
7687 0 0 0 0
7697 0 0 0 0
64107 0 0 0 0
64127 0 0 0 0
64137 0 0 0 0
65877 0 0 0 0
65887 0 0 0 0
65897 0 0 0 0
65907 0 0 0 0
65967 0 0 0 0
65977 0 0 0 0
65987 0 0 0 0
65997 0 0 0 0
66277 0 0 0 0
66287 0 0 0 0
66297 0 0 0 0
66307 0 0 0 0
66317 0 0 0 0
66327 0 0 0 0
66337 0 0 0 0
66347 0 0 0 0
66357 0 0 0 0
66367 0 0 0 0
66377 0 0 0 0
66387 0 0 0 0
66397 0 0 0 0
66407 0 0 0 0
66417 0 0 0 0
66427 0 0 0 0
66437 0 0 0 0
66447 0 0 0 0
66457 0 0 0 0
66467 0 0 0 0
66477 0 0 0 0
66487 0 0 0 0
66497 0 0 0 0
66507 0 0 0 0
66517 0 0 0 0
66527 0 0 0 0
66537 0 0 0 0
66547 0 0 0 0
66557 0 0 0 0
66567 0 0 0 0
66577 0 0 0 0
66587 0 0 0 0
66597 0 0 0 0
66607 0 0 0 0
66617 0 0 0 0
66627 0 0 0 0
