216382 0 0 0 0
216392 0 0 0 0
216402 0 0 0 0
216412 0 0 0 0
216422 0 0 0 0
216432 0 0 0 0
216442 0 0 0 0
216452 0 0 0 0
216462 0 0 0 0
216472 0 0 0 0
216482 0 0 0 0
216492 0 0 0 0
216502 0 0 0 0
216512 0 0 0 0
216522 0 0 0 0
216532 0 0 0 0
216542 0 0 0 0
216552 0 0 0 0
216562 0 0 0 0
216572 0 0 0 0
216582 0 0 0 0
216592 0 0 0 0
216602 0 0 0 0
216612 0 0 0 0
216622 0 0 0 0
216632 0 0 0 0
216642 0 0 0 0
216652 0 0 0 0
216662 0 0 0 0
216672 0 0 0 0
216682 0 0 0 0
216692 0 0 0 0
216702 0 0 0 0
216712 0 0 0 0
216722 0 0 0 0
216732 0 0 0 0
216742 0 0 0 0
216752 0 0 0 0
216762 0 0 0 0
216772 0 0 0 0
216782 0 0 0 0
216792 0 0 0 0
216802 0 0 0 0
216812 0 0 0 0
216822 0 0 0 0
216832 0 0 0 0
216842 0 0 0 0
216852 0 0 0 0
216862 0 0 0 0
216872 0 0 0 0
216882 0 0 0 0
216892 0 0 0 0
216902 0 0 0 0
216912 0 0 0 0
216922 0 0 0 0
216932 0 0 0 0
216942 0 0 0 0
216952 0 0 0 0
216962 0 0 0 0
216972 0 0 0 0
216982 0 0 0 0
216992 0 0 0 0
217002 0 0 0 0
217012 0 0 0 0
217023 0 0 0 0
217033 0 0 0 0
217043 0 0 0 0
217053 0 0 0 0
217063 0 0 0 0
217073 0 0 0 0
217082 0 0 0 0
217092 0 0 0 0
217102 0 0 0 0
217112 0 0 0 0
217122 0 0 0 0
217132 0 0 0 0
217142 0 0 0 0
217152 0 0 0 0
217162 0 0 0 0
217172 0 0 0 0
217182 0 0 0 0
217192 0 0 0 0
217202 0 0 0 0
217212 0 0 0 0
217222 0 0 0 0
217232 0 0 0 0
217242 0 0 0 0
217252 0 0 0 0
217262 0 0 0 0
217272 0 0 0 0
217282 0 0 0 0
217292 0 0 0 0
217302 0 0 0 0
217312 0 0 0 0
217322 0 0 0 0
217332 0 0 0 0
217342 0 0 0 0
217352 0 0 0 0
217362 0 0 0 0
217372 0 0 0 0
217382 0 0 0 0
217392 0 0 0 0
217402 0 0 0 0
217412 0 0 0 0
217422 0 0 0 0
217432 0 0 0 0
217442 0 0 0 0
217452 0 0 0 0
217462 0 0 0 0
217472 0 0 0 0
217482 0 0 0 0
217492 0 0 0 0
217502 0 0 0 0
217512 0 0 0 0
217522 0 0 0 0
217532 0 0 0 0
217542 0 0 0 0
217552 0 0 0 0
217562 0 0 0 0
217572 0 0 0 0
217582 0 0 0 0
217592 0 0 0 0
217602 0 0 0 0
217612 0 0 0 0
217622 0 0 0 0
217632 0 0 0 0
217642 0 0 0 0
217652 0 0 0 0
217662 0 0 0 0
217672 0 0 0 0
217682 0 0 0 0
217692 0 0 0 0
217702 0 0 0 0
217712 0 0 0 0
217722 0 0 0 0
217732 0 0 0 0
217742 0 0 0 0
217752 0 0 0 0
217762 0 0 0 0
217772 0 0 0 0
217782 0 0 0 0
217792 0 0 0 0
217802 0 0 0 0
217812 0 0 0 0
217822 0 0 0 0
217832 0 0 0 0
217842 0 0 0 0
217852 0 0 0 0
217862 0 0 0 0
217872 0 0 0 0
217882 0 0 0 0
217892 0 0 0 0
217902 0 0 0 0
217912 0 0 0 0
217922 0 0 0 0
217932 0 0 0 0
217942 0 0 0 0
217952 0 0 0 0
217962 0 0 0 0
217972 0 0 0 0
217982 0 0 0 0
217992 0 0 0 0
218002 0 0 0 0
218012 0 0 0 0
218022 0 0 0 0
218032 0 0 0 0
218042 0 0 0 0
218052 0 0 0 0
218062 0 0 0 0
218072 0 0 0 0
218082 0 0 0 0
218092 0 0 0 0
218102 0 0 0 0
218112 0 0 0 0
218122 0 0 0 0
218132 0 0 0 0
218142 0 0 0 0
218152 0 0 0 0
218162 0 0 0 0
218172 0 0 0 0
218182 0 0 0 0
218192 0 0 0 0
218202 0 0 0 0
218212 0 0 0 0
218222 0 0 0 0
218232 0 0 0 0
218242 0 0 0 0
218252 0 0 0 0
218262 0 0 0 0
218272 0 0 0 0
218282 0 0 0 0
218292 0 0 0 0
218302 0 0 0 0
218312 0 0 0 0
218322 0 0 0 0
218332 0 0 0 0
218342 0 0 0 0
218352 0 0 0 0
218362 0 0 0 0
218372 0 0 0 0
218382 0 0 0 0
218392 0 0 0 0
218402 0 0 0 0
218412 0 0 0 0
218422 0 0 0 0
218432 0 0 0 0
218442 0 0 0 0
218452 0 0 0 0
218462 0 0 0 0
218472 0 0 0 0
218482 0 0 0 0
218492 0 0 0 0
218502 0 0 0 0
218512 0 0 0 0
218522 0 0 0 0
218532 0 0 0 0
218542 0 0 0 0
218553 0 0 0 0
218563 0 0 0 0
218573 0 0 0 0
218583 0 0 0 0
218593 0 0 0 0
218603 0 0 0 0
218612 0 0 0 0
218622 0 0 0 0
218632 0 0 0 0
218642 0 0 0 0
218652 0 0 0 0
218662 0 0 0 0
218672 0 0 0 0
218682 0 0 0 0
218692 0 0 0 0
218702 0 0 0 0
218712 0 0 0 0
218722 0 0 0 0
218732 0 0 0 0
218742 0 0 0 0
218752 0 0 0 0
218762 0 0 0 0
218772 0 0 0 0
218782 0 0 0 0
218792 0 0 0 0
218802 0 0 0 0
218812 0 0 0 0
218822 0 0 0 0
218832 0 0 0 0
218842 0 0 0 0
218852 0 0 0 0
218862 0 0 0 0
218872 0 0 0 0
218882 0 0 0 0
218892 0 0 0 0
218902 0 0 0 0
218912 0 0 0 0
218922 0 0 0 0
218932 0 0 0 0
218942 0 0 0 0
218952 0 0 0 0
218962 0 0 0 0
218972 0 0 0 0
218982 0 0 0 0
218992 0 0 0 0
219002 0 0 0 0
219012 0 0 0 0
219022 0 0 0 0
219032 0 0 0 0
219042 0 0 0 0
219052 0 0 0 0
219062 0 0 0 0
219072 0 0 0 0
219082 0 0 0 0
219092 0 0 0 0
219102 0 0 0 0
219112 0 0 0 0
219122 0 0 0 0
219132 0 0 0 0
219142 0 0 0 0
219152 0 0 0 0
219162 0 0 0 0
219172 0 0 0 0
219182 0 0 0 0
219192 0 0 0 0
219202 0 0 0 0
219212 0 0 0 0
219222 0 0 0 0
219232 0 0 0 0
219242 0 0 0 0
219252 0 0 0 0
219262 0 0 0 0
219272 0 0 0 0
219282 0 0 0 0
219292 0 0 0 0
219302 0 0 0 0
219312 0 0 0 0
219322 0 0 0 0
219332 0 0 0 0
219342 0 0 0 0
219352 0 0 0 0
219362 0 0 0 0
219372 0 0 0 0
219382 0 0 0 0
219392 0 0 0 0
